"Trt" "NumPop" "Type" "Demog" "Envi" "SET" "NumInd" "DataSetNames" "GoodBFfile" "numNeut" "numSel" "xtx.999perc" "bf.999perc" "rho.999perc" "xtx.FPR" "bf.FPR" "rho.FPR" "xtx.TPR" "bf.TPR" "rho.TPR" "cpname" "K5.999perc" "KTW.999perc" "KTW" "Lq.K.5.FPR" "Lq.K.TW.FPR" "L.empQ.K.5.FPR" "L.empQ.K.TW.FPR" "Lq.K.5.TPR" "Lq.K.TW.TPR" "L.empQ.K.5.TPR" "L.empQ.K.TW.TPR" "pca.FPR.K10S" "pca.TPR.K10S" "pca.commonSelFactor.K10S" "pca.NumLocicommonSelFactor.K10S" "pca.FPR.K20S" "pca.TPR.K20S" "pca.commonSelFactor.K20S" "pca.NumLocicommonSelFactor.K20S" "pca.FPR.K10NS" "pca.TPR.K10NS" "pca.commonSelFactor.K10NS" "pca.NumLocicommonSelFactor.K10NS" "Vall.none" "Vall.pcadapt" "Vall.lfmm" "Vall.lfmm.pcadapt" "Vall.bf" "Vall.bf.pcadapt" "Vall.bf.lfmm" "Vall.bf.lfmm.pcadapt" "Vall.xtx" "Vall.xtx.pcadapt" "Vall.xtx.lfmm" "Vall.xtx.lfmm.pcadapt" "Vall.xtx.bf" "Vall.xtx.bf.pcadapt" "Vall.xtx.bf.lfmm" "Vall.xtx.bf.lfmm.pcadapt" "Vs.weak.none" "Vs.weak.pcadapt" "Vs.weak.lfmm" "Vs.weak.lfmm.pcadapt" "Vs.weak.bf" "Vs.weak.bf.pcadapt" "Vs.weak.bf.lfmm" "Vs.weak.bf.lfmm.pcadapt" "Vs.weak.xtx" "Vs.weak.xtx.pcadapt" "Vs.weak.xtx.lfmm" "Vs.weak.xtx.lfmm.pcadapt" "Vs.weak.xtx.bf" "Vs.weak.xtx.bf.pcadapt" "Vs.weak.xtx.bf.lfmm" "Vs.weak.xtx.bf.lfmm.pcadapt" "Vs.strong.none" "Vs.strong.pcadapt" "Vs.strong.lfmm" "Vs.strong.lfmm.pcadapt" "Vs.strong.bf" "Vs.strong.bf.pcadapt" "Vs.strong.bf.lfmm" "Vs.strong.bf.lfmm.pcadapt" "Vs.strong.xtx" "Vs.strong.xtx.pcadapt" "Vs.strong.xtx.lfmm" "Vs.strong.xtx.lfmm.pcadapt" "Vs.strong.xtx.bf" "Vs.strong.xtx.bf.pcadapt" "Vs.strong.xtx.bf.lfmm" "Vs.strong.xtx.bf.lfmm.pcadapt" "NotFound" "GEAonly" "FSTonly" "Both"
"R60" 60 "Rand" "IBD" "1351142954_453" 3 30 "IBD_R60_1351142954_453_3_NumPops=60_NumInd=30.bayenv" TRUE 9900 100 95.533 1.02840856511547 0.23519 0.000202020202020202 0.000101010101010101 0.000101010101010101 0.99 0.34 0 "../LFMMBayenv2PCAdaptResults/IBD_R60_1351142954_453_3_NumPops=60_NumInd=30Bayenv2LFMMpca.Cpval" 13.2913 2.59742 35 0.579090909090909 0 0.000202020202020202 0.000101010101010101 1 0.8 1 0.89 0.000202020202020202 1 "3" 99 0.000202020202020202 1 2 98 0.000202020202020202 0.99 9 99 "0" "0" "0" "1" "0" "0" "0" "0" "0" "10" "0" "55" "0" "1" "0" "33" "0" "0" "0" "1" "0" "0" "0" "0" "0" "8" "0" "29" "0" "1" "0" "7" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "7" "0" "0" "10" "90"
"R60" 60 "Rand" "IM" "1351142954_453" 4 30 "IM_R60_1351142954_453_4_NumPops=60_NumInd=30.bayenv" TRUE 9900 100 92.161 1.25219745536488 0.2881 0.000101010101010101 0.000101010101010101 0.000101010101010101 0.11 0.41 0.13 "../LFMMBayenv2PCAdaptResults/IM_R60_1351142954_453_4_NumPops=60_NumInd=30Bayenv2LFMMpca.Cpval" 8.14364 8.14364 5 0.252424242424242 0.252424242424242 0.000101010101010101 0.000101010101010101 0.99 0.99 0.6 0.6 0.000101010101010101 0.46 "8" 90 0.000101010101010101 0.3 4 81 0.000101010101010101 0.33 7 87 "40" "0" "11" "8" "0" "0" "3" "27" "0" "0" "0" "0" "0" "0" "0" "11" "39" "0" "7" "1" "0" "0" "0" "1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "11" "40" "14" "0" "46"
"R60" 60 "Rand" "1R" "1351142970_988" 5 30 "1R_R60_1351142970_988_5_NumPops=60_NumInd=30.bayenv" TRUE 9900 97 94.903 0.268835289996586 0.21301 0.000101010101010101 0.000101010101010101 0.000101010101010101 0.608247422680412 0.701030927835051 0.402061855670103 "../LFMMBayenv2PCAdaptResults/1R_R60_1351142970_988_5_NumPops=60_NumInd=30Bayenv2LFMMpca.Cpval" 12.0271 2.45086 38 0.545252525252525 0 0.000101010101010101 0.000101010101010101 0.876288659793814 0.525773195876289 0.721649484536082 0.701030927835051 0.000101010101010101 0.45360824742268 "9" 57 0.000101010101010101 0 4 57 0.000101010101010101 0.402061855670103 6 65 "24" "1" "2" "0" "1" "0" "9" "1" "0" "1" "1" "0" "1" "1" "15" "40" "15" "1" "1" "0" "1" "0" "9" "1" "0" "1" "1" "0" "1" "1" "10" "8" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "13" "24" "12" "2" "59"
"R60" 60 "Rand" "2R" "1351142970_988" 6 30 "2R_R60_1351142970_988_6_NumPops=60_NumInd=30.bayenv" TRUE 9900 100 89.702 0.574690894151034 0.2112 0.000101010101010101 0.000101010101010101 0.000101010101010101 0.87 0.59 0.51 "../LFMMBayenv2PCAdaptResults/2R_R60_1351142970_988_6_NumPops=60_NumInd=30Bayenv2LFMMpca.Cpval" 13.7275 2.34819 37 0.595959595959596 0 0.000101010101010101 0.000101010101010101 0.96 0.67 0.9 0.89 0.000101010101010101 0.84 "1" 87 0.000101010101010101 0.33 3 85 0.000101010101010101 0.79 3 91 "9" "0" "1" "3" "0" "0" "0" "0" "1" "1" "4" "22" "0" "0" "1" "58" "7" "0" "1" "3" "0" "0" "0" "0" "0" "1" "3" "16" "0" "0" "0" "19" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "12" "9" "1" "2" "88"
"R60" 60 "Rand" "IBD" "1351142970_988" 7 30 "IBD_R60_1351142970_988_7_NumPops=60_NumInd=30.bayenv" TRUE 9900 100 94.236 1.86804459216541 0.22902 0.000202020202020202 0.000101010101010101 0.000101010101010101 1 0.08 0.07 "../LFMMBayenv2PCAdaptResults/IBD_R60_1351142970_988_7_NumPops=60_NumInd=30Bayenv2LFMMpca.Cpval" 11.7849 2.58821 35 0.433535353535354 0 0.000101010101010101 0.000101010101010101 1 0.13 0.09 0.53 0.000202020202020202 1 "1" 99 0.000101010101010101 0.97 3 99 0.000202020202020202 1 6 99 "0" "0" "0" "0" "0" "0" "0" "0" "0" "47" "0" "45" "0" "0" "0" "8" "0" "0" "0" "0" "0" "0" "0" "0" "0" "35" "0" "10" "0" "0" "0" "1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "7" "0" "0" "47" "53"
"R60" 60 "Rand" "IM" "1351142970_988" 8 30 "IM_R60_1351142970_988_8_NumPops=60_NumInd=30.bayenv" TRUE 9900 100 93.915 1.67655644233987 0.26911 0.000101010101010101 0.000101010101010101 0.000101010101010101 0.13 0.28 0.31 "../LFMMBayenv2PCAdaptResults/IM_R60_1351142970_988_8_NumPops=60_NumInd=30Bayenv2LFMMpca.Cpval" 8.77093 8.77093 5 0.218787878787879 0.218787878787879 0.000101010101010101 0.000101010101010101 0.95 0.95 0.46 0.46 0.000101010101010101 0.48 "8" 88 0.000101010101010101 0.32 13 84 0.000101010101010101 0.47 6 85 "49" "5" "3" "15" "0" "0" "0" "15" "0" "0" "0" "0" "0" "0" "0" "13" "46" "1" "0" "1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "11" "49" "3" "5" "43"
"R60" 60 "Rand" "1R" "1351142986_950" 9 30 "1R_R60_1351142986_950_9_NumPops=60_NumInd=30.bayenv" TRUE 9900 97 93.526 0.464936429121733 0.21849 0.000101010101010101 0.000101010101010101 0.000101010101010101 0.587628865979381 0.515463917525773 0.649484536082474 "../LFMMBayenv2PCAdaptResults/1R_R60_1351142986_950_9_NumPops=60_NumInd=30Bayenv2LFMMpca.Cpval" 13.9853 2.34362 39 0.552323232323232 0 0.000101010101010101 0.000101010101010101 0.835051546391753 0.515463917525773 0.639175257731959 0.670103092783505 0.000101010101010101 0.577319587628866 "9" 70 0.000101010101010101 0.164948453608247 2 48 0.000101010101010101 0.556701030927835 6 64 "30" "0" "2" "4" "0" "0" "4" "0" "0" "2" "2" "7" "0" "0" "3" "43" "17" "0" "2" "4" "0" "0" "3" "0" "0" "1" "2" "6" "0" "0" "1" "12" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "13" "30" "6" "2" "59"
"R60" 60 "Rand" "2R" "1351142986_950" 10 30 "2R_R60_1351142986_950_10_NumPops=60_NumInd=30.bayenv" TRUE 9900 100 86.709 0.191758321370448 0.21842 0.000101010101010101 0.000101010101010101 0.000101010101010101 0.89 0.86 0.84 "../LFMMBayenv2PCAdaptResults/2R_R60_1351142986_950_10_NumPops=60_NumInd=30Bayenv2LFMMpca.Cpval" 12.7082 2.03275 36 0.516969696969697 0 0.000101010101010101 0.000101010101010101 0.95 0.8 0.89 0.89 0.000101010101010101 0.65 "10" 90 0.000101010101010101 0.28 6 89 0.000101010101010101 0.81 3 89 "11" "0" "0" "0" "0" "0" "0" "0" "0" "0" "3" "0" "0" "0" "21" "65" "7" "0" "0" "0" "0" "0" "0" "0" "0" "0" "2" "0" "0" "0" "15" "26" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "12" "11" "0" "0" "89"
"R60" 60 "Rand" "IBD" "1351142986_950" 11 30 "IBD_R60_1351142986_950_11_NumPops=60_NumInd=30.bayenv" TRUE 9900 100 96.795 1.1164084806299 0.24337 0.000202020202020202 0.000101010101010101 0.000101010101010101 0.99 0.26 0.1 "../LFMMBayenv2PCAdaptResults/IBD_R60_1351142986_950_11_NumPops=60_NumInd=30Bayenv2LFMMpca.Cpval" 10.891 2.72451 34 0.412222222222222 0 0.000101010101010101 0.000101010101010101 1 0.64 0.08 0.81 0.000202020202020202 0.99 "8" 98 0.000202020202020202 0.98 6 99 0.000202020202020202 0.99 6 96 "1" "0" "0" "0" "0" "0" "0" "0" "0" "18" "0" "55" "0" "0" "0" "26" "1" "0" "0" "0" "0" "0" "0" "0" "0" "16" "0" "29" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "7" "1" "0" "18" "81"
"R60" 60 "Rand" "IM" "1351142986_950" 12 30 "IM_R60_1351142986_950_12_NumPops=60_NumInd=30.bayenv" TRUE 9900 100 93.033 2.48753429415712 0.25921 0.000101010101010101 0.000101010101010101 0.000101010101010101 0.11 0.57 0.49 "../LFMMBayenv2PCAdaptResults/IM_R60_1351142986_950_12_NumPops=60_NumInd=30Bayenv2LFMMpca.Cpval" 8.18048 8.18048 5 0.222121212121212 0.222121212121212 0.000101010101010101 0.000101010101010101 0.94 0.94 0.54 0.54 0.000101010101010101 0.46 "6" 87 0.000101010101010101 0.36 5 84 0.000101010101010101 0.5 5 85 "41" "0" "2" "0" "3" "2" "8" "33" "0" "0" "0" "0" "0" "0" "0" "11" "40" "0" "1" "0" "3" "0" "4" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "11" "41" "13" "0" "46"
"P30" 30 "Pair" "1R" "1351142954_453" 1 60 "1R_P30_1351142954_453_1_NumPops=30_NumInd=60.bayenv" TRUE 9900 94 62.87 0.565588108464308 0.32835 0.000101010101010101 0.000101010101010101 0.000101010101010101 0.670212765957447 0.638297872340426 0 "../LFMMBayenv2PCAdaptResults/1R_P30_1351142954_453_1_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval" 16.5978 2.11868 62 0.605353535353535 0 0.000101010101010101 0.000101010101010101 0.925531914893617 0.553191489361702 0.723404255319149 0.723404255319149 0.000101010101010101 0.680851063829787 "9" 72 0.000101010101010101 0.308510638297872 2 71 0.000101010101010101 0.521276595744681 6 71 "19" "3" "2" "4" "0" "0" "0" "3" "0" "2" "3" "1" "2" "0" "4" "51" "12" "2" "2" "4" "0" "0" "0" "3" "0" "1" "3" "1" "1" "0" "4" "11" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "13" "19" "2" "5" "68"
"P30" 30 "Pair" "2R" "1351142954_453" 2 60 "2R_P30_1351142954_453_2_NumPops=30_NumInd=60.bayenv" TRUE 9900 100 59.602 0.936719782412613 0.26856 0.000101010101010101 0.000101010101010101 0.000101010101010101 0.79 0.64 0.03 "../LFMMBayenv2PCAdaptResults/2R_P30_1351142954_453_2_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval" 17.2571 2.2415 53 0.669292929292929 0 0.000101010101010101 0.000101010101010101 0.95 0.72 0.89 0.91 0.000101010101010101 0.91 "6" 90 0.000101010101010101 0.08 6 90 0.000101010101010101 0.81 6 91 "8" "1" "0" "10" "0" "0" "1" "1" "0" "0" "0" "17" "0" "0" "0" "62" "6" "0" "0" "10" "0" "0" "1" "0" "0" "0" "0" "15" "0" "0" "0" "18" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "12" "8" "1" "1" "90"
"P30" 30 "Pair" "IBD" "1351142954_453" 3 60 "IBD_P30_1351142954_453_3_NumPops=30_NumInd=60.bayenv" TRUE 9900 100 69.823 3.85757973262428 0.39119 0.000101010101010101 0.000101010101010101 0.000101010101010101 0.96 0.09 0 "../LFMMBayenv2PCAdaptResults/IBD_P30_1351142954_453_3_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval" 14.2671 1.8926 185 0.571818181818182 0 0.000101010101010101 0.000202020202020202 1 0.75 0.43 0.98 0.000101010101010101 0.96 "6" 100 0.000101010101010101 0.95 16 99 0.000101010101010101 0.97 1 99 "2" "0" "0" "2" "0" "0" "0" "0" "0" "0" "2" "85" "0" "0" "0" "9" "2" "0" "0" "2" "0" "0" "0" "0" "0" "0" "2" "40" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "7" "2" "0" "0" "98"
"P30" 30 "Pair" "IM" "1351142954_453" 4 60 "IM_P30_1351142954_453_4_NumPops=30_NumInd=60.bayenv" TRUE 9900 100 72.467 2.34830486304816 0.41146 0.000101010101010101 0.000101010101010101 0.000101010101010101 0.17 0.63 0.24 "../LFMMBayenv2PCAdaptResults/IM_P30_1351142954_453_4_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval" 11.9814 1.44872 180 0.479090909090909 0 0.000101010101010101 0.000101010101010101 0.99 0.11 0.54 0.62 0.000101010101010101 0.56 "2" 89 0.000101010101010101 0.27 5 88 0.000101010101010101 0.49 4 88 "36" "1" "0" "0" "1" "0" "7" "38" "0" "0" "0" "0" "0" "0" "0" "17" "36" "1" "0" "0" "1" "0" "3" "7" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "11" "36" "8" "1" "55"
"P30" 30 "Pair" "1R" "1351142970_988" 5 60 "1R_P30_1351142970_988_5_NumPops=30_NumInd=60.bayenv" TRUE 9900 96 63.058 1.02185057743433 0.33274 0.000101010101010101 0.000101010101010101 0.000101010101010101 0.65625 0.645833333333333 0 "../LFMMBayenv2PCAdaptResults/1R_P30_1351142970_988_5_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval" 22.3045 2.2248 149 0.73949494949495 0 0.000101010101010101 0.000101010101010101 0.90625 0.364583333333333 0.677083333333333 0.677083333333333 0.000101010101010101 0.458333333333333 "4" 68 0.000101010101010101 0 4 57 0.000101010101010101 0.40625 1 57 "28" "0" "0" "0" "1" "0" "4" "0" "0" "0" "5" "1" "2" "0" "12" "43" "17" "0" "0" "0" "1" "0" "4" "0" "0" "0" "4" "1" "2" "0" "10" "10" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "13" "28" "5" "0" "63"
"P30" 30 "Pair" "2R" "1351142970_988" 6 60 "2R_P30_1351142970_988_6_NumPops=30_NumInd=60.bayenv" TRUE 9900 100 56.709 0.508448912480793 0.29149 0.000101010101010101 0.000101010101010101 0.000101010101010101 0.92 0.78 0 "../LFMMBayenv2PCAdaptResults/2R_P30_1351142970_988_6_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval" 15.5318 2.26313 54 0.66010101010101 0 0.000101010101010101 0.000101010101010101 0.97 0.78 0.87 0.9 0.000101010101010101 0.89 "6" 95 0.000101010101010101 0.43 15 87 0.000101010101010101 0.74 7 87 "7" "0" "0" "0" "0" "0" "1" "0" "2" "0" "1" "12" "0" "1" "0" "76" "5" "0" "0" "0" "0" "0" "1" "0" "1" "0" "1" "9" "0" "1" "0" "32" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "12" "7" "1" "2" "90"
"P30" 30 "Pair" "IBD" "1351142970_988" 7 60 "IBD_P30_1351142970_988_7_NumPops=30_NumInd=60.bayenv" TRUE 9900 100 70.183 2.42069820290881 0.36098 0.000202020202020202 0.000101010101010101 0.000101010101010101 0.99 0.14 0 "../LFMMBayenv2PCAdaptResults/IBD_P30_1351142970_988_7_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval" 18.2226 2.08482 184 0.627979797979798 0 0.000202020202020202 0.000202020202020202 1 0.93 1 1 0.000202020202020202 0.99 "9" 101 0.000101010101010101 0.9 15 99 0.000202020202020202 0.99 7 100 "0" "0" "1" "0" "0" "0" "0" "0" "0" "0" "0" "85" "0" "0" "0" "14" "0" "0" "1" "0" "0" "0" "0" "0" "0" "0" "0" "45" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "7" "0" "1" "0" "99"
"P30" 30 "Pair" "IM" "1351142970_988" 8 60 "IM_P30_1351142970_988_8_NumPops=30_NumInd=60.bayenv" TRUE 9900 100 70.183 2.24139704164965 0.44959 0.000101010101010101 0.000101010101010101 0.000101010101010101 0.23 0.59 0.25 "../LFMMBayenv2PCAdaptResults/IM_P30_1351142970_988_8_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval" 11.9877 1.40246 180 0.421010101010101 0 0.000101010101010101 0.000101010101010101 0.99 0.11 0.59 0.55 0.000101010101010101 0.55 "3" 89 0.000101010101010101 0.39 18 85 0.000101010101010101 0.55 5 90 "41" "0" "0" "0" "2" "2" "2" "30" "0" "0" "0" "0" "0" "0" "0" "23" "41" "0" "0" "0" "1" "1" "1" "4" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "11" "41" "4" "0" "55"
"P30" 30 "Pair" "1R" "1351142986_950" 9 60 "1R_P30_1351142986_950_9_NumPops=30_NumInd=60.bayenv" TRUE 9900 96 63.589 0.766070631047832 0.28006 0.000101010101010101 0.000101010101010101 0.000101010101010101 0.65625 0.541666666666667 0.0520833333333333 "../LFMMBayenv2PCAdaptResults/1R_P30_1351142986_950_9_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval" 25.7226 2.68177 133 0.771414141414141 0 0.000101010101010101 0.000101010101010101 0.84375 0.583333333333333 0.614583333333333 0.635416666666667 0.000101010101010101 0.625 "7" 63 0.000101010101010101 0 9 63 0.000101010101010101 0.572916666666667 3 65 "28" "0" "2" "0" "2" "0" "0" "1" "3" "1" "1" "9" "0" "1" "0" "48" "17" "0" "2" "0" "2" "0" "0" "1" "2" "1" "1" "9" "0" "1" "0" "13" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "13" "28" "4" "4" "60"
"P30" 30 "Pair" "2R" "1351142986_950" 10 60 "2R_P30_1351142986_950_10_NumPops=30_NumInd=60.bayenv" TRUE 9900 99 57.409 0.625168348318998 0.29058 0.000101010101010101 0.000101010101010101 0.000101010101010101 0.898989898989899 0.888888888888889 0.0505050505050505 "../LFMMBayenv2PCAdaptResults/2R_P30_1351142986_950_10_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval" 17.1001 2.40198 52 0.665555555555556 0 0.000101010101010101 0.000101010101010101 0.95959595959596 0.878787878787879 0.888888888888889 0.898989898989899 0.000101010101010101 0.909090909090909 "5" 92 0.000101010101010101 0 17 88 0.000101010101010101 0.858585858585859 2 90 "9" "1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "1" "0" "0" "0" "88" "6" "1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "1" "0" "0" "0" "42" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "12" "9" "0" "1" "89"
"P30" 30 "Pair" "IBD" "1351142986_950" 11 60 "IBD_P30_1351142986_950_11_NumPops=30_NumInd=60.bayenv" TRUE 9900 100 69.722 1.89884032016548 0.36668 0.000202020202020202 0.000101010101010101 0.000101010101010101 0.99 0.61 0 "../LFMMBayenv2PCAdaptResults/IBD_P30_1351142986_950_11_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval" 20.5097 2.08946 184 0.673838383838384 0 0.000202020202020202 0.000202020202020202 1 0.93 0.99 0.99 0.000202020202020202 0.99 "4" 99 0.000101010101010101 0.91 20 99 0.000202020202020202 0.99 2 99 "1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "38" "0" "0" "0" "61" "1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "36" "0" "0" "0" "9" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "7" "1" "0" "0" "99"
"P30" 30 "Pair" "IM" "1351142986_950" 12 60 "IM_P30_1351142986_950_12_NumPops=30_NumInd=60.bayenv" TRUE 9900 100 71.547 2.08109515656134 0.41668 0.000101010101010101 0.000101010101010101 0.000101010101010101 0.31 0.72 0.54 "../LFMMBayenv2PCAdaptResults/IM_P30_1351142986_950_12_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval" 11.8863 1.39561 180 0.430505050505051 0 0.000101010101010101 0.000101010101010101 1 0.11 0.61 0.61 0.000101010101010101 0.51 "4" 97 0.000101010101010101 0.48 14 93 0.000101010101010101 0.54 3 94 "28" "0" "0" "0" "11" "0" "10" "20" "0" "0" "0" "0" "0" "0" "0" "31" "28" "0" "0" "0" "10" "0" "10" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "11" "28" "21" "0" "51"
"T30.6x5s" 30 "Tran" "1R" "1351142954_453" 1 60 "1R_T30.6x5s_1351142954_453_1_NumPops=30_NumInd=60.bayenv" TRUE 9900 99 60.641 0.578868328666029 0.35746 0.000101010101010101 0.000101010101010101 0.000101010101010101 0.787878787878788 0.656565656565657 0 "../LFMMBayenv2PCAdaptResults/1R_T30.6x5s_1351142954_453_1_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval" 15.1174 1.87131 62 0.604848484848485 0 0.000101010101010101 0.000101010101010101 0.888888888888889 0.505050505050505 0.737373737373737 0.717171717171717 0.000101010101010101 0.464646464646465 "5" 69 0.000101010101010101 0.454545454545455 5 66 0.000101010101010101 0.0303030303030303 6 34 "17" "1" "0" "2" "0" "0" "1" "0" "7" "0" "3" "4" "2" "1" "23" "38" "14" "1" "0" "2" "0" "0" "0" "0" "3" "0" "2" "4" "1" "0" "15" "6" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "13" "17" "1" "8" "73"
"T30.6x5s" 30 "Tran" "2R" "1351142954_453" 2 60 "2R_T30.6x5s_1351142954_453_2_NumPops=30_NumInd=60.bayenv" TRUE 9900 100 55.477 0.110219223689404 0.30654 0.000101010101010101 0.000101010101010101 0.000101010101010101 0.86 0.71 0 "../LFMMBayenv2PCAdaptResults/2R_T30.6x5s_1351142954_453_2_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval" 15.7892 2.06111 53 0.59020202020202 0 0.000101010101010101 0.000101010101010101 0.95 0.72 0.86 0.85 0.000101010101010101 0.86 "4" 90 0.000101010101010101 0 19 87 0.000101010101010101 0.79 3 90 "12" "1" "0" "1" "0" "0" "0" "0" "0" "1" "1" "13" "1" "0" "0" "70" "10" "1" "0" "1" "0" "0" "0" "0" "0" "0" "1" "12" "0" "0" "0" "25" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "12" "12" "0" "2" "86"
"T30.6x5s" 30 "Tran" "IBD" "1351142954_453" 3 60 "IBD_T30.6x5s_1351142954_453_3_NumPops=30_NumInd=60.bayenv" TRUE 9900 100 70.057 2.18531545800366 0.42576 0.000101010101010101 0.000101010101010101 0.000101010101010101 0.96 0.4 0 "../LFMMBayenv2PCAdaptResults/IBD_T30.6x5s_1351142954_453_3_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval" 14.0158 1.83335 177 0.567171717171717 0 0.000101010101010101 0.000101010101010101 1 0.55 0.65 0.94 0.000202020202020202 0.98 "10" 99 0.000101010101010101 0.91 17 98 0.000101010101010101 0.96 10 99 "0" "4" "0" "0" "0" "0" "0" "0" "1" "1" "1" "53" "0" "0" "0" "40" "0" "4" "0" "0" "0" "0" "0" "0" "1" "1" "1" "39" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "7" "0" "0" "6" "94"
"T30.6x5s" 30 "Tran" "IM" "1351142954_453" 4 60 "IM_T30.6x5s_1351142954_453_4_NumPops=30_NumInd=60.bayenv" TRUE 9900 100 72.274 2.38826110054089 0.40999 0.000101010101010101 0.000101010101010101 0.000101010101010101 0.35 0.53 0.3 "../LFMMBayenv2PCAdaptResults/IM_T30.6x5s_1351142954_453_4_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval" 11.1106 1.47461 180 0.388282828282828 0 0.000101010101010101 0.000101010101010101 1 0.11 0.6 0.58 0.000101010101010101 0.62 "5" 98 0.000101010101010101 0.56 2 95 0.000101010101010101 0.62 9 95 "36" "3" "1" "7" "1" "1" "0" "16" "0" "0" "0" "0" "0" "1" "0" "34" "36" "3" "1" "4" "1" "0" "0" "3" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "11" "36" "2" "3" "59"
